Datetime,City,Temperature_C,Feels_Like_C,Humidity_%,Wind_kph,Pressure_hPa,UV_Index,Weather_Condition,Weather_Icon,Sunrise,Sunset
2025-07-24 11:00:00,Tokyo,31.2,29.8,88,9.5,991.3,9,Snowy,❄️,06:30:00,20:00:00
2025-07-24 12:00:00,Tokyo,30.8,30.7,60,24.9,1031.1,9,Stormy,🌩️,06:30:00,20:00:00
2025-07-24 13:00:00,Tokyo,25.7,24.9,74,9.0,1011.4,5,Cloudy,☁️,06:30:00,20:00:00
2025-07-24 14:00:00,Tokyo,18.7,17.6,59,16.6,1001.7,5,Cloudy,☁️,06:30:00,20:00:00
2025-07-24 15:00:00,Tokyo,15.9,15.8,81,14.3,999.0,9,Rainy,🌧️,06:30:00,20:00:00
2025-07-24 16:00:00,Tokyo,23.9,23.5,80,18.0,990.8,5,Rainy,🌧️,06:30:00,20:00:00
2025-07-24 17:00:00,Tokyo,32.7,31.4,75,14.4,990.8,4,Stormy,🌩️,06:30:00,20:00:00
2025-07-24 18:00:00,Tokyo,23.7,22.6,49,2.7,982.5,1,Snowy,❄️,06:30:00,20:00:00
2025-07-24 19:00:00,Tokyo,17.1,16.7,78,15.4,988.9,4,Rainy,🌧️,06:30:00,20:00:00
2025-07-24 20:00:00,Tokyo,33.5,31.7,90,10.2,1029.4,8,Stormy,🌩️,06:30:00,20:00:00
2025-07-24 21:00:00,Tokyo,28.2,28.1,75,21.0,1017.7,6,Sunny,☀️,06:30:00,20:00:00
2025-07-24 22:00:00,Tokyo,24.7,24.1,49,2.5,991.1,1,Sunny,☀️,06:30:00,20:00:00
2025-07-24 23:00:00,Tokyo,16.2,13.9,60,3.7,1015.7,9,Rainy,🌧️,06:30:00,20:00:00
2025-07-25 00:00:00,Tokyo,25.5,25.3,42,19.9,986.9,9,Hazy,🌫️,06:30:00,20:00:00
2025-07-25 01:00:00,Tokyo,21.9,21.8,86,3.9,1006.8,9,Hazy,🌫️,06:30:00,20:00:00
2025-07-25 02:00:00,Tokyo,23.5,22.5,54,10.7,1013.7,4,Rainy,🌧️,06:30:00,20:00:00
2025-07-25 03:00:00,Tokyo,16.7,15.2,83,25.0,984.5,2,Snowy,❄️,06:30:00,20:00:00
2025-07-25 04:00:00,Tokyo,24.5,23.9,88,5.6,990.7,2,Hazy,🌫️,06:30:00,20:00:00
2025-07-25 05:00:00,Tokyo,24.0,22.0,57,22.6,1021.7,2,Rainy,🌧️,06:30:00,20:00:00
2025-07-25 06:00:00,Tokyo,21.0,19.5,44,22.4,1006.0,1,Snowy,❄️,06:30:00,20:00:00
2025-07-25 07:00:00,Tokyo,19.7,19.1,51,9.7,1009.0,2,Hazy,🌫️,06:30:00,20:00:00
2025-07-25 08:00:00,Tokyo,17.5,16.6,69,3.0,989.9,6,Hazy,🌫️,06:30:00,20:00:00
2025-07-25 09:00:00,Tokyo,15.5,14.2,74,11.7,1032.2,9,Stormy,🌩️,06:30:00,20:00:00
2025-07-25 10:00:00,Tokyo,16.5,15.8,86,12.2,1010.3,5,Snowy,❄️,06:30:00,20:00:00
2025-07-25 11:00:00,Tokyo,30.1,28.9,45,16.0,1002.5,8,Rainy,🌧️,06:30:00,20:00:00
2025-07-25 12:00:00,Tokyo,16.8,14.6,51,7.0,1026.7,7,Cloudy,☁️,06:30:00,20:00:00
2025-07-25 13:00:00,Tokyo,34.3,34.1,76,22.2,1029.9,8,Cloudy,☁️,06:30:00,20:00:00
2025-07-25 14:00:00,Tokyo,32.5,31.7,89,7.6,998.6,4,Stormy,🌩️,06:30:00,20:00:00
2025-07-25 15:00:00,Tokyo,26.2,24.1,51,6.2,1005.2,6,Sunny,☀️,06:30:00,20:00:00
2025-07-25 16:00:00,Tokyo,31.4,29.1,65,22.1,989.1,1,Stormy,🌩️,06:30:00,20:00:00
2025-07-25 17:00:00,Tokyo,34.5,34.0,74,9.4,1030.8,6,Stormy,🌩️,06:30:00,20:00:00
2025-07-25 18:00:00,Tokyo,18.6,17.1,81,9.8,1011.4,5,Stormy,🌩️,06:30:00,20:00:00
2025-07-25 19:00:00,Tokyo,29.5,29.1,78,22.3,990.1,7,Hazy,🌫️,06:30:00,20:00:00
2025-07-25 20:00:00,Tokyo,21.6,19.1,48,10.1,1005.6,9,Stormy,🌩️,06:30:00,20:00:00
2025-07-25 21:00:00,Tokyo,22.3,21.7,78,5.0,1019.2,5,Snowy,❄️,06:30:00,20:00:00
2025-07-25 22:00:00,Tokyo,17.2,15.5,78,16.2,1001.9,6,Hazy,🌫️,06:30:00,20:00:00
2025-07-25 23:00:00,Tokyo,27.7,27.6,47,4.9,982.8,8,Sunny,☀️,06:30:00,20:00:00
2025-07-26 00:00:00,Tokyo,30.6,29.1,80,13.1,1016.5,1,Snowy,❄️,06:30:00,20:00:00
2025-07-26 01:00:00,Tokyo,23.7,23.0,58,14.3,981.6,3,Stormy,🌩️,06:30:00,20:00:00
2025-07-26 02:00:00,Tokyo,20.1,17.8,67,12.5,1015.2,4,Hazy,🌫️,06:30:00,20:00:00
2025-07-26 03:00:00,Tokyo,25.2,23.0,49,2.1,1026.7,6,Hazy,🌫️,06:30:00,20:00:00
2025-07-26 04:00:00,Tokyo,34.2,34.1,45,11.3,1011.5,6,Cloudy,☁️,06:30:00,20:00:00
2025-07-26 05:00:00,Tokyo,21.2,20.0,45,13.1,1019.3,6,Stormy,🌩️,06:30:00,20:00:00
2025-07-26 06:00:00,Tokyo,19.4,17.1,58,13.8,1020.0,10,Sunny,☀️,06:30:00,20:00:00
2025-07-26 07:00:00,Tokyo,29.6,27.8,90,20.9,998.5,5,Hazy,🌫️,06:30:00,20:00:00
2025-07-26 08:00:00,Tokyo,17.2,16.8,89,4.8,998.5,3,Snowy,❄️,06:30:00,20:00:00
2025-07-26 09:00:00,Tokyo,29.5,27.6,56,13.7,993.7,1,Cloudy,☁️,06:30:00,20:00:00
2025-07-26 10:00:00,Tokyo,20.1,19.1,74,22.7,1016.0,10,Hazy,🌫️,06:30:00,20:00:00
2025-07-26 11:00:00,Tokyo,21.9,21.8,41,13.1,987.5,3,Snowy,❄️,06:30:00,20:00:00
2025-07-26 12:00:00,Tokyo,18.8,18.7,45,3.3,1016.7,6,Hazy,🌫️,06:30:00,20:00:00
2025-07-26 13:00:00,Tokyo,26.5,24.4,61,17.4,1010.2,7,Sunny,☀️,06:30:00,20:00:00
2025-07-26 14:00:00,Tokyo,30.7,30.5,43,7.0,1014.2,5,Rainy,🌧️,06:30:00,20:00:00
2025-07-26 15:00:00,Tokyo,27.2,24.9,63,15.8,989.5,2,Cloudy,☁️,06:30:00,20:00:00
2025-07-26 16:00:00,Tokyo,33.5,31.7,60,3.2,982.1,5,Stormy,🌩️,06:30:00,20:00:00
2025-07-26 17:00:00,Tokyo,16.8,15.8,78,9.2,999.0,3,Sunny,☀️,06:30:00,20:00:00
2025-07-26 18:00:00,Tokyo,28.0,25.8,66,24.3,993.1,5,Stormy,🌩️,06:30:00,20:00:00
2025-07-26 19:00:00,Tokyo,30.0,27.6,73,2.9,1007.2,6,Cloudy,☁️,06:30:00,20:00:00
2025-07-26 20:00:00,Tokyo,16.7,16.1,72,11.1,980.2,7,Hazy,🌫️,06:30:00,20:00:00
2025-07-26 21:00:00,Tokyo,26.0,24.2,51,22.9,1021.9,10,Stormy,🌩️,06:30:00,20:00:00
2025-07-26 22:00:00,Tokyo,31.9,29.8,67,7.6,1006.4,8,Rainy,🌧️,06:30:00,20:00:00
2025-07-26 23:00:00,Tokyo,18.6,16.8,62,2.4,1006.7,3,Stormy,🌩️,06:30:00,20:00:00
2025-07-27 00:00:00,Tokyo,28.5,27.5,56,22.2,1015.5,8,Sunny,☀️,06:30:00,20:00:00
2025-07-27 01:00:00,Tokyo,16.8,16.5,65,6.5,998.2,8,Snowy,❄️,06:30:00,20:00:00
2025-07-27 02:00:00,Tokyo,29.6,27.4,80,8.1,983.1,9,Rainy,🌧️,06:30:00,20:00:00
2025-07-27 03:00:00,Tokyo,20.0,18.2,43,16.6,1024.5,6,Cloudy,☁️,06:30:00,20:00:00
2025-07-27 04:00:00,Tokyo,21.9,21.2,74,10.1,1026.1,9,Rainy,🌧️,06:30:00,20:00:00
2025-07-27 05:00:00,Tokyo,28.4,27.9,45,10.9,982.8,2,Cloudy,☁️,06:30:00,20:00:00
2025-07-27 06:00:00,Tokyo,19.4,19.1,46,22.9,1017.1,5,Sunny,☀️,06:30:00,20:00:00
2025-07-27 07:00:00,Tokyo,17.9,16.7,56,20.7,1014.4,7,Rainy,🌧️,06:30:00,20:00:00
2025-07-27 08:00:00,Tokyo,32.0,30.4,86,20.3,1021.6,8,Cloudy,☁️,06:30:00,20:00:00
2025-07-27 09:00:00,Tokyo,20.6,19.6,40,7.1,1024.0,1,Snowy,❄️,06:30:00,20:00:00
2025-07-27 10:00:00,Tokyo,18.8,18.0,68,10.1,1027.6,5,Rainy,🌧️,06:30:00,20:00:00
2025-07-27 11:00:00,Tokyo,22.5,20.7,42,21.8,1014.1,5,Stormy,🌩️,06:30:00,20:00:00
2025-07-27 12:00:00,Tokyo,26.6,25.6,59,15.0,1029.6,5,Hazy,🌫️,06:30:00,20:00:00
2025-07-27 13:00:00,Tokyo,27.5,27.2,47,8.5,1011.5,3,Sunny,☀️,06:30:00,20:00:00
2025-07-27 14:00:00,Tokyo,34.8,33.5,77,20.6,995.3,10,Rainy,🌧️,06:30:00,20:00:00
2025-07-27 15:00:00,Tokyo,30.0,29.3,49,24.2,984.4,2,Sunny,☀️,06:30:00,20:00:00
2025-07-27 16:00:00,Tokyo,24.2,22.7,83,24.7,988.6,8,Snowy,❄️,06:30:00,20:00:00
2025-07-27 17:00:00,Tokyo,29.0,29.0,62,16.0,1022.2,2,Snowy,❄️,06:30:00,20:00:00
2025-07-27 18:00:00,Tokyo,28.2,26.4,70,16.2,1022.0,3,Stormy,🌩️,06:30:00,20:00:00
2025-07-27 19:00:00,Tokyo,32.2,30.2,45,9.1,1003.0,5,Rainy,🌧️,06:30:00,20:00:00
2025-07-27 20:00:00,Tokyo,20.9,19.6,88,22.4,1019.8,5,Rainy,🌧️,06:30:00,20:00:00
2025-07-27 21:00:00,Tokyo,26.8,24.7,81,17.8,1028.2,10,Cloudy,☁️,06:30:00,20:00:00
2025-07-27 22:00:00,Tokyo,19.6,19.6,89,8.9,1013.9,3,Sunny,☀️,06:30:00,20:00:00
2025-07-27 23:00:00,Tokyo,34.8,33.7,67,21.8,1009.4,4,Snowy,❄️,06:30:00,20:00:00
2025-07-28 00:00:00,Tokyo,29.0,28.5,79,21.6,981.5,7,Cloudy,☁️,06:30:00,20:00:00
2025-07-28 01:00:00,Tokyo,23.6,22.4,46,13.9,1006.5,5,Snowy,❄️,06:30:00,20:00:00
2025-07-28 02:00:00,Tokyo,26.9,26.4,47,17.7,1022.0,7,Cloudy,☁️,06:30:00,20:00:00
2025-07-28 03:00:00,Tokyo,35.0,32.6,54,3.9,1025.1,4,Cloudy,☁️,06:30:00,20:00:00
2025-07-28 04:00:00,Tokyo,31.9,31.5,50,20.6,992.0,8,Stormy,🌩️,06:30:00,20:00:00
2025-07-28 05:00:00,Tokyo,19.5,17.8,46,19.0,1012.6,3,Cloudy,☁️,06:30:00,20:00:00
2025-07-28 06:00:00,Tokyo,31.2,29.0,77,19.3,997.7,3,Snowy,❄️,06:30:00,20:00:00
2025-07-28 07:00:00,Tokyo,33.9,31.9,65,24.6,993.6,6,Cloudy,☁️,06:30:00,20:00:00
2025-07-28 08:00:00,Tokyo,22.7,21.6,82,16.5,1015.7,10,Hazy,🌫️,06:30:00,20:00:00
2025-07-28 09:00:00,Tokyo,21.2,20.3,77,21.1,1020.7,8,Sunny,☀️,06:30:00,20:00:00
2025-07-28 10:00:00,Tokyo,34.1,32.6,81,2.3,983.6,1,Hazy,🌫️,06:30:00,20:00:00
2025-07-28 11:00:00,Tokyo,18.1,15.9,87,4.5,1008.8,10,Stormy,🌩️,06:30:00,20:00:00
2025-07-28 12:00:00,Tokyo,22.1,20.2,48,15.6,1003.1,9,Snowy,❄️,06:30:00,20:00:00
2025-07-28 13:00:00,Tokyo,15.3,13.7,52,14.7,1034.7,1,Hazy,🌫️,06:30:00,20:00:00
2025-07-28 14:00:00,Tokyo,29.2,27.2,59,20.9,1010.6,2,Snowy,❄️,06:30:00,20:00:00
2025-07-28 15:00:00,Tokyo,33.7,31.9,71,18.9,1012.9,10,Hazy,🌫️,06:30:00,20:00:00
2025-07-28 16:00:00,Tokyo,15.0,14.7,79,2.2,992.3,2,Cloudy,☁️,06:30:00,20:00:00
2025-07-28 17:00:00,Tokyo,19.0,17.4,63,9.0,1006.4,7,Stormy,🌩️,06:30:00,20:00:00
2025-07-28 18:00:00,Tokyo,21.2,19.3,80,17.1,982.5,10,Rainy,🌧️,06:30:00,20:00:00
2025-07-28 19:00:00,Tokyo,18.5,17.8,80,3.7,1032.9,4,Sunny,☀️,06:30:00,20:00:00
2025-07-28 20:00:00,Tokyo,22.2,20.0,45,14.4,993.2,1,Snowy,❄️,06:30:00,20:00:00
2025-07-28 21:00:00,Tokyo,33.6,31.1,65,14.6,1008.4,7,Snowy,❄️,06:30:00,20:00:00
2025-07-28 22:00:00,Tokyo,26.3,25.1,52,10.3,989.9,10,Sunny,☀️,06:30:00,20:00:00
2025-07-28 23:00:00,Tokyo,15.2,14.1,44,19.3,996.3,1,Hazy,🌫️,06:30:00,20:00:00
2025-07-29 00:00:00,Tokyo,29.5,27.4,59,13.2,1003.3,5,Hazy,🌫️,06:30:00,20:00:00
2025-07-29 01:00:00,Tokyo,18.6,16.8,50,21.6,998.6,1,Sunny,☀️,06:30:00,20:00:00
2025-07-29 02:00:00,Tokyo,20.4,18.7,41,14.0,1021.3,1,Hazy,🌫️,06:30:00,20:00:00
2025-07-29 03:00:00,Tokyo,30.1,29.9,80,9.0,1016.2,5,Snowy,❄️,06:30:00,20:00:00
2025-07-29 04:00:00,Tokyo,28.2,27.2,49,22.6,1030.4,4,Stormy,🌩️,06:30:00,20:00:00
2025-07-29 05:00:00,Tokyo,28.0,27.3,73,3.3,1003.0,5,Snowy,❄️,06:30:00,20:00:00
2025-07-29 06:00:00,Tokyo,26.1,25.0,74,10.8,997.1,9,Rainy,🌧️,06:30:00,20:00:00
2025-07-29 07:00:00,Tokyo,30.0,28.5,40,5.0,1029.2,4,Sunny,☀️,06:30:00,20:00:00
2025-07-29 08:00:00,Tokyo,25.0,24.9,42,9.8,1016.2,1,Stormy,🌩️,06:30:00,20:00:00
2025-07-29 09:00:00,Tokyo,24.5,24.3,68,8.7,1007.8,3,Snowy,❄️,06:30:00,20:00:00
2025-07-29 10:00:00,Tokyo,26.8,25.7,67,6.0,997.8,6,Hazy,🌫️,06:30:00,20:00:00
2025-07-29 11:00:00,Tokyo,22.7,21.0,49,19.2,1000.2,5,Rainy,🌧️,06:30:00,20:00:00
2025-07-29 12:00:00,Tokyo,19.0,17.5,79,9.3,1029.3,8,Hazy,🌫️,06:30:00,20:00:00
2025-07-29 13:00:00,Tokyo,26.6,24.5,74,23.4,995.4,7,Rainy,🌧️,06:30:00,20:00:00
2025-07-29 14:00:00,Tokyo,21.6,21.2,87,16.6,1028.8,2,Hazy,🌫️,06:30:00,20:00:00
2025-07-29 15:00:00,Tokyo,24.0,22.7,56,11.7,1008.8,7,Snowy,❄️,06:30:00,20:00:00
2025-07-29 16:00:00,Tokyo,21.8,21.5,58,3.3,982.6,1,Rainy,🌧️,06:30:00,20:00:00
2025-07-29 17:00:00,Tokyo,17.1,14.8,77,24.4,1031.2,1,Stormy,🌩️,06:30:00,20:00:00
2025-07-29 18:00:00,Tokyo,31.2,31.1,63,10.7,986.6,7,Rainy,🌧️,06:30:00,20:00:00
2025-07-29 19:00:00,Tokyo,34.2,32.5,90,21.5,984.1,10,Cloudy,☁️,06:30:00,20:00:00
2025-07-29 20:00:00,Tokyo,19.6,19.2,83,15.7,982.3,1,Rainy,🌧️,06:30:00,20:00:00
2025-07-29 21:00:00,Tokyo,24.6,23.0,53,18.2,1002.7,1,Rainy,🌧️,06:30:00,20:00:00
2025-07-29 22:00:00,Tokyo,25.4,24.3,43,16.5,1016.0,1,Cloudy,☁️,06:30:00,20:00:00
2025-07-29 23:00:00,Tokyo,21.5,19.9,41,6.8,999.0,10,Sunny,☀️,06:30:00,20:00:00
2025-07-23 00:00:00,Delhi,26.6,24.7,62,7.4,1025.7,6,Sunny,☀️,06:30:00,20:00:00
2025-07-23 01:00:00,Delhi,27.3,26.0,78,22.6,1025.2,6,Cloudy,☁️,06:30:00,20:00:00
2025-07-23 02:00:00,Delhi,25.2,23.0,70,5.0,981.5,2,Snowy,❄️,06:30:00,20:00:00
2025-07-23 03:00:00,Delhi,32.8,32.2,59,9.7,996.7,8,Cloudy,☁️,06:30:00,20:00:00
2025-07-23 04:00:00,Delhi,16.4,14.1,58,11.6,1023.8,10,Cloudy,☁️,06:30:00,20:00:00
2025-07-23 05:00:00,Delhi,27.4,25.7,66,23.8,1007.7,3,Stormy,🌩️,06:30:00,20:00:00
2025-07-23 06:00:00,Delhi,25.2,24.7,87,2.6,1009.6,9,Sunny,☀️,06:30:00,20:00:00
2025-07-23 07:00:00,Delhi,33.6,32.5,42,14.2,982.1,4,Rainy,🌧️,06:30:00,20:00:00
2025-07-23 08:00:00,Delhi,18.8,18.6,55,5.9,1008.0,1,Hazy,🌫️,06:30:00,20:00:00
2025-07-23 09:00:00,Delhi,30.7,30.5,75,18.3,996.2,2,Hazy,🌫️,06:30:00,20:00:00
2025-07-23 10:00:00,Delhi,34.8,34.2,89,23.1,1013.6,5,Sunny,☀️,06:30:00,20:00:00
2025-07-23 11:00:00,Delhi,34.0,31.8,57,20.2,1027.8,10,Stormy,🌩️,06:30:00,20:00:00
2025-07-23 12:00:00,Delhi,18.9,16.9,86,9.2,997.5,10,Rainy,🌧️,06:30:00,20:00:00
2025-07-23 13:00:00,Delhi,22.0,22.0,47,19.9,996.4,4,Hazy,🌫️,06:30:00,20:00:00
2025-07-23 14:00:00,Delhi,31.0,30.8,55,16.8,980.7,5,Stormy,🌩️,06:30:00,20:00:00
2025-07-23 15:00:00,Delhi,18.6,16.6,77,19.6,986.1,7,Hazy,🌫️,06:30:00,20:00:00
2025-07-23 16:00:00,Delhi,22.4,21.7,75,20.2,981.5,5,Hazy,🌫️,06:30:00,20:00:00
2025-07-23 17:00:00,Delhi,17.3,16.0,77,14.9,989.8,10,Rainy,🌧️,06:30:00,20:00:00
2025-07-23 18:00:00,Delhi,34.0,32.0,83,5.5,1010.6,2,Snowy,❄️,06:30:00,20:00:00
2025-07-23 19:00:00,Delhi,30.2,28.3,61,23.7,1034.5,8,Cloudy,☁️,06:30:00,20:00:00
2025-07-23 20:00:00,Delhi,21.9,21.9,61,10.5,994.2,7,Rainy,🌧️,06:30:00,20:00:00
2025-07-23 21:00:00,Delhi,26.9,24.5,46,14.9,996.4,10,Cloudy,☁️,06:30:00,20:00:00
2025-07-23 22:00:00,Delhi,28.0,25.9,60,5.2,993.1,4,Snowy,❄️,06:30:00,20:00:00
2025-07-23 23:00:00,Delhi,18.7,18.6,75,17.7,1024.9,4,Stormy,🌩️,06:30:00,20:00:00
2025-07-24 00:00:00,Delhi,30.9,30.6,64,10.1,995.8,2,Snowy,❄️,06:30:00,20:00:00
2025-07-24 01:00:00,Delhi,18.9,18.2,48,2.5,993.7,5,Sunny,☀️,06:30:00,20:00:00
2025-07-24 02:00:00,Delhi,29.0,27.1,63,10.9,1002.1,6,Stormy,🌩️,06:30:00,20:00:00
2025-07-24 03:00:00,Delhi,30.7,30.6,42,23.3,1032.3,1,Rainy,🌧️,06:30:00,20:00:00
2025-07-24 04:00:00,Delhi,17.9,16.7,85,11.2,988.2,8,Sunny,☀️,06:30:00,20:00:00
2025-07-24 05:00:00,Delhi,30.8,28.5,84,8.2,999.1,9,Snowy,❄️,06:30:00,20:00:00
2025-07-24 06:00:00,Delhi,31.9,31.2,85,22.7,999.2,1,Cloudy,☁️,06:30:00,20:00:00
2025-07-24 07:00:00,Delhi,24.4,21.9,64,22.6,1014.3,1,Rainy,🌧️,06:30:00,20:00:00
2025-07-24 08:00:00,Delhi,21.1,21.0,60,12.6,1023.0,1,Rainy,🌧️,06:30:00,20:00:00
2025-07-24 09:00:00,Delhi,16.6,15.6,79,2.6,1000.0,10,Sunny,☀️,06:30:00,20:00:00
2025-07-24 10:00:00,Delhi,15.0,14.5,79,7.3,1026.9,7,Rainy,🌧️,06:30:00,20:00:00
2025-07-24 11:00:00,Delhi,32.4,32.4,68,23.8,1008.8,7,Sunny,☀️,06:30:00,20:00:00
2025-07-24 12:00:00,Delhi,30.3,29.8,86,3.9,1002.4,5,Snowy,❄️,06:30:00,20:00:00
2025-07-24 13:00:00,Delhi,17.4,16.9,43,6.5,997.2,10,Cloudy,☁️,06:30:00,20:00:00
2025-07-24 14:00:00,Delhi,25.4,23.5,88,4.6,985.4,8,Stormy,🌩️,06:30:00,20:00:00
2025-07-24 15:00:00,Delhi,22.0,20.5,55,9.8,1013.1,3,Rainy,🌧️,06:30:00,20:00:00
2025-07-24 16:00:00,Delhi,15.7,14.7,75,8.1,991.1,5,Hazy,🌫️,06:30:00,20:00:00
2025-07-24 17:00:00,Delhi,33.3,31.2,84,16.1,1022.4,3,Cloudy,☁️,06:30:00,20:00:00
2025-07-24 18:00:00,Delhi,32.6,31.0,46,12.7,999.9,8,Snowy,❄️,06:30:00,20:00:00
2025-07-24 19:00:00,Delhi,29.1,27.9,43,20.5,991.4,3,Stormy,🌩️,06:30:00,20:00:00
2025-07-24 20:00:00,Delhi,33.8,33.8,74,8.1,1004.6,4,Snowy,❄️,06:30:00,20:00:00
2025-07-24 21:00:00,Delhi,31.2,29.8,49,16.3,1019.2,5,Hazy,🌫️,06:30:00,20:00:00
2025-07-24 22:00:00,Delhi,22.1,20.9,51,20.3,987.2,5,Snowy,❄️,06:30:00,20:00:00
2025-07-24 23:00:00,Delhi,20.7,20.0,55,17.0,1004.4,7,Hazy,🌫️,06:30:00,20:00:00
2025-07-25 00:00:00,Delhi,34.3,33.9,45,6.5,1012.5,2,Cloudy,☁️,06:30:00,20:00:00
2025-07-25 01:00:00,Delhi,30.9,29.6,60,2.3,991.5,6,Sunny,☀️,06:30:00,20:00:00
2025-07-25 02:00:00,Delhi,25.2,25.2,61,10.4,1011.3,9,Rainy,🌧️,06:30:00,20:00:00
2025-07-25 03:00:00,Delhi,32.8,30.5,48,4.8,1003.6,10,Snowy,❄️,06:30:00,20:00:00
2025-07-25 04:00:00,Delhi,23.2,21.8,63,7.2,1011.5,9,Cloudy,☁️,06:30:00,20:00:00
2025-07-25 05:00:00,Delhi,22.7,20.9,80,9.9,995.0,8,Cloudy,☁️,06:30:00,20:00:00
2025-07-25 06:00:00,Delhi,16.9,15.1,68,18.8,995.3,5,Hazy,🌫️,06:30:00,20:00:00
2025-07-25 07:00:00,Delhi,15.5,15.4,85,2.6,984.1,9,Stormy,🌩️,06:30:00,20:00:00
2025-07-25 08:00:00,Delhi,30.9,30.6,62,12.2,989.5,8,Rainy,🌧️,06:30:00,20:00:00
2025-07-25 09:00:00,Delhi,26.9,24.6,69,16.8,1005.8,3,Stormy,🌩️,06:30:00,20:00:00
2025-07-25 10:00:00,Delhi,28.2,27.7,82,8.3,980.9,4,Hazy,🌫️,06:30:00,20:00:00
2025-07-25 11:00:00,Delhi,17.0,16.1,86,15.5,980.6,1,Hazy,🌫️,06:30:00,20:00:00
2025-07-25 12:00:00,Delhi,16.8,16.7,87,7.9,1020.8,3,Cloudy,☁️,06:30:00,20:00:00
2025-07-25 13:00:00,Delhi,19.0,18.7,52,17.9,1030.7,5,Sunny,☀️,06:30:00,20:00:00
2025-07-25 14:00:00,Delhi,25.2,23.3,80,8.4,983.6,8,Hazy,🌫️,06:30:00,20:00:00
2025-07-25 15:00:00,Delhi,15.1,13.7,42,23.2,992.3,9,Sunny,☀️,06:30:00,20:00:00
2025-07-25 16:00:00,Delhi,32.9,30.5,86,9.3,1012.2,8,Rainy,🌧️,06:30:00,20:00:00
2025-07-25 17:00:00,Delhi,15.9,14.1,76,6.8,982.7,7,Stormy,🌩️,06:30:00,20:00:00
2025-07-25 18:00:00,Delhi,18.2,16.0,42,8.8,1033.6,7,Snowy,❄️,06:30:00,20:00:00
2025-07-25 19:00:00,Delhi,31.3,29.8,50,17.5,1021.5,6,Hazy,🌫️,06:30:00,20:00:00
2025-07-25 20:00:00,Delhi,18.5,16.8,90,17.3,1025.2,8,Snowy,❄️,06:30:00,20:00:00
2025-07-25 21:00:00,Delhi,31.1,29.4,77,5.3,1003.9,3,Rainy,🌧️,06:30:00,20:00:00
2025-07-25 22:00:00,Delhi,34.9,33.3,55,21.5,986.8,5,Sunny,☀️,06:30:00,20:00:00
2025-07-25 23:00:00,Delhi,27.4,25.8,71,24.1,1007.3,9,Rainy,🌧️,06:30:00,20:00:00
2025-07-26 00:00:00,Delhi,31.5,29.4,56,19.7,981.1,4,Sunny,☀️,06:30:00,20:00:00
2025-07-26 01:00:00,Delhi,28.2,27.0,76,10.1,1021.8,1,Rainy,🌧️,06:30:00,20:00:00
2025-07-26 02:00:00,Delhi,15.5,15.3,45,12.6,1012.9,5,Sunny,☀️,06:30:00,20:00:00
2025-07-26 03:00:00,Delhi,20.6,19.2,50,5.6,986.6,4,Cloudy,☁️,06:30:00,20:00:00
2025-07-26 04:00:00,Delhi,27.2,27.1,57,23.7,1020.2,2,Sunny,☀️,06:30:00,20:00:00
2025-07-26 05:00:00,Delhi,16.6,15.7,58,10.2,991.1,10,Rainy,🌧️,06:30:00,20:00:00
2025-07-26 06:00:00,Delhi,30.3,27.9,42,8.5,1018.1,6,Cloudy,☁️,06:30:00,20:00:00
2025-07-26 07:00:00,Delhi,18.6,17.6,89,24.9,1015.0,5,Rainy,🌧️,06:30:00,20:00:00
2025-07-26 08:00:00,Delhi,29.8,28.0,90,15.8,998.7,1,Sunny,☀️,06:30:00,20:00:00
2025-07-26 09:00:00,Delhi,32.3,30.1,89,13.0,1031.4,4,Snowy,❄️,06:30:00,20:00:00
2025-07-26 10:00:00,Delhi,27.7,27.0,50,3.2,1003.5,9,Rainy,🌧️,06:30:00,20:00:00
2025-07-26 11:00:00,Delhi,27.9,26.3,75,9.5,1029.6,7,Stormy,🌩️,06:30:00,20:00:00
2025-07-26 12:00:00,Delhi,30.1,27.8,47,5.6,998.7,10,Sunny,☀️,06:30:00,20:00:00
2025-07-26 13:00:00,Delhi,23.0,20.9,86,16.2,980.1,2,Snowy,❄️,06:30:00,20:00:00
2025-07-26 14:00:00,Delhi,28.0,27.1,65,12.0,987.8,5,Hazy,🌫️,06:30:00,20:00:00
2025-07-26 15:00:00,Delhi,28.0,25.9,42,10.8,1018.3,6,Cloudy,☁️,06:30:00,20:00:00
2025-07-26 16:00:00,Delhi,19.9,18.2,78,8.8,984.0,7,Hazy,🌫️,06:30:00,20:00:00
2025-07-26 17:00:00,Delhi,26.5,24.9,45,21.0,997.7,8,Stormy,🌩️,06:30:00,20:00:00
2025-07-26 18:00:00,Delhi,21.9,19.8,71,20.6,997.8,5,Rainy,🌧️,06:30:00,20:00:00
2025-07-26 19:00:00,Delhi,23.6,21.9,70,12.4,1015.5,8,Snowy,❄️,06:30:00,20:00:00
2025-07-26 20:00:00,Delhi,16.8,16.2,77,20.5,1005.6,7,Snowy,❄️,06:30:00,20:00:00
2025-07-26 21:00:00,Delhi,24.7,22.5,68,17.5,1013.3,4,Cloudy,☁️,06:30:00,20:00:00
2025-07-26 22:00:00,Delhi,15.2,14.6,84,2.3,1017.2,10,Cloudy,☁️,06:30:00,20:00:00
